onset	duration	trial_type	value	sample	stim_file
1728.0732421875		blank_white_screen	705	3539094	
1742.83984375		blank_white_screen	705	3569336	
1743.033203125		animal_visual_imagery_task	602	3569732	animals/pig_PNG2215.png
1746.03955078125		blank_white_screen	705	3575889	
1760.2734375		blank_white_screen	705	3605040	
1760.46240234375		animal_visual_imagery_task	602	3605427	animals/crab_PNG37.png
1763.4736328125		blank_white_screen	705	3611594	
1777.67333984375		blank_white_screen	705	3640675	
1777.87060546875		tool_visual_imagery_task	602	3641079	tools/keyboard_PNG5858.png
1780.87353515625		blank_white_screen	705	3647229	
1794.97314453125		blank_white_screen	705	3676105	
1795.1591796875		tool_visual_imagery_task	602	3676486	tools/hammer_PNG1133.png
1798.1728515625		blank_white_screen	705	3682658	
1812.77294921875		blank_white_screen	705	3712559	
1812.96044921875		animal_visual_imagery_task	602	3712943	animals/owl_PNG26.png
1815.97265625		blank_white_screen	705	3719112	
1830.755859375		blank_white_screen	705	3749388	
1830.9384765625		animal_visual_imagery_task	602	3749762	animals/bear_PNG23456.png
1833.93896484375		blank_white_screen	705	3755907	
1848.35595703125		blank_white_screen	705	3785433	
1848.55029296875		tool_visual_imagery_task	602	3785831	tools/ax_PNG9104.png
1851.55615234375		blank_white_screen	705	3791987	
1909.822265625		blank_white_screen	705	3911316	
1910.0146484375		animal_visual_imagery_task	602	3911710	
1913.02197265625		blank_white_screen	705	3917869	
1927.43896484375		blank_white_screen	705	3947395	
1927.6259765625		tool_visual_imagery_task	602	3947778	
1930.638671875		blank_white_screen	705	3953948	
1945.3388671875		blank_white_screen	705	3984054	
1945.5224609375		animal_visual_imagery_task	602	3984430	
1948.53857421875		blank_white_screen	705	3990607	
1963.58837890625		blank_white_screen	705	4021429	
1963.765625		animal_visual_imagery_task	602	4021792	
1966.77197265625		blank_white_screen	705	4027949	
1981.671875		blank_white_screen	705	4058464	
1981.8642578125		tool_visual_imagery_task	602	4058858	
1984.8720703125		blank_white_screen	705	4065018	
1999.82177734375		blank_white_screen	705	4095635	
2000.00927734375		tool_visual_imagery_task	602	4096019	
2003.021484375		blank_white_screen	705	4102188	
2018.07177734375		blank_white_screen	705	4133011	
2018.24853515625		animal_visual_imagery_task	602	4133373	
2021.2548828125		blank_white_screen	705	4139530	
2036.2880859375		blank_white_screen	705	4170318	
2036.486328125		tool_visual_imagery_task	602	4170724	
2039.48779296875		blank_white_screen	705	4176871	
2053.65478515625		blank_white_screen	705	4205885	
2053.8525390625		animal_visual_imagery_task	602	4206290	
2056.8544921875		blank_white_screen	705	4212438	
2071.50439453125		blank_white_screen	705	4242441	
2071.701171875		tool_visual_imagery_task	602	4242844	
2074.70458984375		blank_white_screen	705	4248995	
2089.6376953125		blank_white_screen	705	4279578	
2089.830078125		animal_visual_imagery_task	602	4279972	
2092.837890625		blank_white_screen	705	4286132	
2107.6376953125		blank_white_screen	705	4316442	
2107.833984375		tool_visual_imagery_task	602	4316844	
2110.837890625		blank_white_screen	705	4322996	
2171.55419921875		blank_white_screen	705	4447343	
2171.7490234375		animal_visual_imagery_task	602	4447742	
2188.9375		blank_white_screen	705	4482944	
2189.1171875		tool_visual_imagery_task	602	4483312	
2207.0537109375		blank_white_screen	705	4520046	
2207.23095703125		animal_visual_imagery_task	602	4520409	
2225.3203125		blank_white_screen	705	4557456	
2225.513671875		animal_visual_imagery_task	602	4557852	
2242.72021484375		blank_white_screen	705	4593091	
2242.89794921875		animal_visual_imagery_task	602	4593455	
2260.88671875		blank_white_screen	705	4630296	
2261.07373046875		tool_visual_imagery_task	602	4630679	
2278.4033203125		blank_white_screen	705	4666170	
2278.58056640625		tool_visual_imagery_task	602	4666533	
2296.47021484375		blank_white_screen	705	4703171	
2296.66064453125		animal_visual_imagery_task	602	4703561	
2314.203125		blank_white_screen	705	4739488	
2314.39794921875		tool_visual_imagery_task	602	4739887	
2331.77001953125		blank_white_screen	705	4775465	
2331.955078125		animal_visual_imagery_task	602	4775844	
2349.95263671875		blank_white_screen	705	4812703	
2350.1435546875		animal_visual_imagery_task	602	4813094	
2367.45263671875		blank_white_screen	705	4848543	
2367.64990234375		animal_visual_imagery_task	602	4848947	
2572.9013671875		blank_white_screen	705	5269302	
2573.08984375		tool_visual_imagery_task	602	5269688	tools/phone_PNG48887.png
2576.1015625		blank_white_screen	705	5275856	
2590.73486328125		blank_white_screen	705	5305825	
2590.92333984375		tool_visual_imagery_task	602	5306211	tools/chain_saw_PNG18513.png
2593.9345703125		blank_white_screen	705	5312378	
2608.8515625		blank_white_screen	705	5342928	
2609.025390625		animal_visual_imagery_task	602	5343284	animals/dog_PNG50396.png
2612.03466796875		blank_white_screen	705	5349447	
2626.6845703125		blank_white_screen	705	5379450	
2626.859375		animal_visual_imagery_task	602	5379808	animals/donkey_PNG7.png
2629.8681640625		blank_white_screen	705	5385970	
2644.5009765625		blank_white_screen	705	5415938	
2644.69140625		tool_visual_imagery_task	602	5416328	tools/knife_PNG1516.png
2647.701171875		blank_white_screen	705	5422492	
2662.451171875		blank_white_screen	705	5452700	
2662.6337890625		animal_visual_imagery_task	602	5453074	animals/dog_PNG50396.png
2665.6513671875		blank_white_screen	705	5459254	
